"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Corsa","16","6:29.6","1:42:53","1.00","6:30","6:29","144","146","6","5","172","270","50.5% S / 49.5% D","0.90","8.7","9.5","265","265","3.84","322","4.67","66","25.0","6:19","174","6:29","6:29"
"","","Corsa","17","6:34.6","1:49:28","1.00","6:34","6:32","146","152","4","4","164","265","50.2% S / 49.8% D","0.93","8.9","9.4","272","262","3.80","434","6.29","70","25.0","5:39","176","6:17","6:17"
"","","Corsa","18","6:34.0","1:56:02","1.00","6:34","6:32","146","149","4","1","172","270","50.2% S / 49.8% D","0.89","8.7","9.6","266","264","3.83","331","4.80","67","24.0","6:12","174","6:34","6:34"
"","","Corsa","19","6:31.1","2:02:33","1.00","6:31","6:32","145","148","2","3","171","270","50.5% S / 49.5% D","0.90","8.8","9.7","262","262","3.80","295","4.28","66","24.0","6:21","174","6:31","6:31"
"","","Corsa","20","6:45.9","2:09:19","1.00","6:46","6:49","145","149","4","9","164","273","50.6% S / 49.4% D","0.90","8.8","9.5","258","251","3.64","322","4.67","66","25.0","5:50","175","6:32","6:32"
"","2","Corsa","21 - 27","36:40","2:45:59","7.00","5:14","5:13","163","172","43","44","176","244","51.6% S / 48.4% D","1.08","9.5","8.5","330","328","4.75","491","7.12","480","25.0","4:40","183","36:39","5:14"
"","","Corsa","21","5:13.2","2:14:32","1.00","5:13","5:12","156","161","6","5","178","244","51.3% S / 48.7% D","1.08","9.3","8.4","327","327","4.74","476","6.90","66","26.0","4:50","183","5:13","5:13"
"","","Corsa","22","5:13.0","2:19:45","1.00","5:13","5:15","159","163","6","7","178","241","51.4% S / 48.6% D","1.07","9.4","8.5","327","327","4.74","374","5.42","67","25.0","5:00","182","5:13.0","5:13"
"","","Corsa","23","5:19.7","2:25:05","1.00","5:20","5:17","162","165","6","9","176","244","51.0% S / 49.0% D","1.07","9.3","8.5","324","322","4.67","384","5.57","69","26.0","4:54","181","5:19.7","5:20"
"","","Corsa","24","5:12.9","2:30:18","1.00","5:13","5:12","164","166","5","2","177","244","51.9% S / 48.1% D","1.08","9.5","8.6","333","333","4.83","370","5.36","69","25.0","5:10","180","5:12.9","5:13"
"","","Corsa","25","5:17.5","2:35:35","1.00","5:17","5:16","165","171","7","6","176","246","52.0% S / 48.0% D","1.07","9.5","8.6","327","328","4.75","491","7.12","70","24.0","4:59","182","5:17","5:17"
"","","Corsa","26","5:15.8","2:40:51","1.00","5:16","5:18","167","171","5","7","176","247","51.9% S / 48.1% D","1.08","9.5","8.6","326","321","4.65","382","5.54","70","26.0","5:01","180","5:15.8","5:16"
"","","Corsa","27","5:07.9","2:45:59","1.00","5:08","5:03","169","172","9","8","175","244","51.9% S / 48.1% D","1.12","9.9","8.6","342","341","4.94","453","6.57","70","25.0","4:40","181","5:07.9","5:08"
"","3","Corsa","28 - 29","9:01.5","2:55:00","1.43","6:18","6:17","161","168","14","15","170","267","51.1% S / 48.9% D","0.94","9.4","9.8","285","280","4.06","372","5.39","104","26.0","5:11","173","9:00","6:17"
"","","Corsa","28","6:13.6","2:52:12","1.00","6:14","6:13","162","168","9","10","169","266","51.0% S / 49.0% D","0.95","9.5","9.8","289","282","4.09","372","5.39","73","26.0","5:11","173","6:13.6","6:14"
"","","Corsa","29","2:47.9","2:55:00","0.43","6:29","6:26","160","163","5","5","170","270","51.2% S / 48.8% D","0.91","9.2","9.9","276","276","4.00","338","4.90","31","26.0","6:21","173","2:46","6:25"
"","Riepilogo","--","--","2:55:00","2:55:00","28.43","6:09","6:09","148","172","162","178","173","264","50.7% S / 49.3% D","0.94","8.7","9.1","284","277","4.01","491","7.12","1,939","23.2","4:40","183","2:54:23","6:08"
