"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riposo","10","1:00","25:46","0.09","11:37","10:08","167","178","2","0","113","356","50.9% S / 49.1% D","0.82","6.4","7.9","317","162","2.23","443","6.09","12","16.0","4:31","170","0:58","11:14"
"","4","Corsa","11","1:45.2","27:31","0.40","4:23","4:30","170","177","0","2","185","225","49.9% S / 50.1% D","1.23","9.9","8.1","363","382","5.25","419","5.76","22","16.0","4:18","190","1:45","4:23"
"","","Riposo","12","1:00","28:31","0.08","12:34","11:26","165","177","0","1","109","497","50.3% S / 49.7% D","0.86","5.9","6.9","249","104","1.43","294","4.04","11","16.0","4:39","122","0:58","12:09"
"","5","Corsa","13","1:47.2","30:18","0.40","4:28","4:31","171","178","2","0","183","232","50.5% S / 49.5% D","1.21","9.9","8.3","422","447","6.14","543","7.46","23","16.0","3:51","190","1:47.2","4:28"
"","","Riposo","14","1:00","31:18","0.08","12:57","10:50","168","179","1","0","107","513","50.9% S / 49.1% D","0.81","5.7","7.1","324","139","1.91","479","6.58","11","15.0","4:33","164","0:58","12:31"
"","","Riposo","15","1:00","32:18","0.08","13:01","12:26","140","149","1","0","106","541","49.9% S / 50.1% D","0.75","5.3","6.9","108","95","1.30","133","1.83","7","15.0","12:19","125","0:59","12:48"
"","6","Corsa","16","1:49.9","34:08","0.40","4:35","4:39","166","176","0","4","181","232","50.1% S / 49.9% D","1.20","9.9","8.4","356","373","5.12","433","5.95","23","15.0","4:02","185","1:49","4:33"
"","","Riposo","17","1:00","35:08","0.08","11:52","10:20","164","176","0","0","116","400","50.0% S / 50.0% D","0.84","6.2","7.4","258","127","1.74","381","5.23","11","16.0","4:42","169","0:58","11:28"
"","7","Corsa","18","1:48.3","36:57","0.40","4:31","4:28","170","179","2","0","184","231","50.4% S / 49.6% D","1.21","9.8","8.1","431","450","6.18","494","6.79","23","16.0","4:15","186","1:48.3","4:31"
"","","Riposo","19","1:00","37:57","0.08","12:19","11:24","166","179","1","0","108","471","50.0% S / 50.0% D","0.82","6.0","7.5","287","128","1.76","390","5.36","11","16.0","5:05","178","0:58","11:54"
"","8","Corsa","20","1:50.8","39:47","0.40","4:37","4:38","167","176","0","4","180","233","50.1% S / 49.9% D","1.21","10.1","8.4","355","372","5.11","421","5.78","23","15.0","4:11","183","1:50.8","4:37"
"","","Riposo","21","1:00","40:47","0.08","12:08","10:46","163","177","0","0","112","437","49.6% S / 50.4% D","0.84","5.8","6.8","249","116","1.59","384","5.27","11","16.0","4:45","166","0:58","11:44"
"","9","Corsa","22","1:51.6","42:39","0.40","4:39","4:40","169","178","1","0","181","234","50.5% S / 49.5% D","1.17","10.0","8.7","412","430","5.91","467","6.41","24","16.0","4:21","184","1:51.6","4:39"
"","","Riposo","23","1:00","43:39","0.08","12:08","10:28","166","179","2","0","109","267","50.3% S / 49.8% D","0.84","6.0","7.1","299","151","2.07","430","5.91","11","16.0","4:49","163","0:58","11:44"
"","10","Corsa","24","1:48.0","45:27","0.40","4:30","4:34","168","177","0","2","182","226","50.1% S / 49.9% D","1.21","10.1","8.4","363","380","5.22","462","6.35","23","16.0","4:01","188","1:48.0","4:30"
"","","Riposo","25","1:00","46:27","0.08","11:50","10:22","166","177","0","1","112","284","49.4% S / 50.6% D","0.87","5.8","6.7","264","116","1.59","406","5.58","11","16.0","4:33","179","0:58","11:27"
"","","Riposo","26","1:00","47:27","0.07","13:30","12:51","136","146","0","0","104","578","49.8% S / 50.2% D","0.72","5.1","6.9","87","88","1.21","105","1.44","4","16.0","11:59","110","0:59","13:17"
"","","Defaticamento","27 - 29","9:34.0","57:01","1.51","6:21","6:20","164","169","6","3","168","268","50.8% S / 49.2% D","0.94","9.9","10.4","311","311","4.27","379","5.21","110","17.0","5:52","174","9:34","6:21"
"","","Defaticamento","27","6:17.1","53:44","1.00","6:17","6:20","163","169","3","2","169","267","50.8% S / 49.2% D","0.94","9.9","10.4","307","308","4.23","379","5.21","72","17.0","5:52","174","6:17.1","6:17"
"","","Defaticamento","28","3:14.0","56:58","0.50","6:28","6:20","167","169","2","1","167","269","50.8% S / 49.2% D","0.93","10.1","10.6","318","316","4.34","362","4.97","38","17.0","6:15","170","3:14.0","6:28"
"","","Defaticamento","29","0:03.0","57:01","0.01","6:26","6:46","168","168","0","0","164","284","50.9% S / 49.1% D","0.91","8.4","10.1","313","275","3.78","282","3.87","1","18.0","6:40","165","0:02","4:16"
"","Riepilogo","--","--","57:01","57:01","9.12","6:15","6:11","161","179","31","38","160","259","50.6% S / 49.4% D","0.99","8.8","8.9","334","293","4.02","543","7.46","650","17.4","3:51","194","56:49","6:14"
