"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Corsa","12","5:38.9","58:30","1.00","5:39","5:39","168","172","1","1","168","262","50.5% S / 49.5% D","1.06","10.4","9.6","340","338","4.83","425","6.07","70","16.0","5:12","172","5:38.9","5:39"
"","","Corsa","13","5:35.8","1:04:05","1.00","5:36","5:38","167","170","0","3","168","260","50.3% S / 49.7% D","1.06","10.4","9.5","333","329","4.70","368","5.26","69","16.0","5:31","170","5:35.8","5:36"
"","","Corsa","14","5:33.7","1:09:39","1.00","5:34","5:32","166","168","2","2","168","260","50.2% S / 49.8% D","1.07","10.4","9.6","340","341","4.87","388","5.54","68","19.0","5:25","171","5:33","5:33"
"","","Corsa","15","5:35.8","1:15:15","1.00","5:36","5:37","165","168","0","2","167","261","50.2% S / 49.8% D","1.07","10.6","9.7","325","322","4.60","383","5.47","68","19.0","5:23","169","5:35.8","5:36"
"","","Corsa","16","2:48.2","1:18:03","0.50","5:36","5:37","167","169","5","3","168","259","50.2% S / 49.8% D","1.06","10.7","9.8","358","353","5.04","423","6.04","34","19.0","5:32","169","2:48","5:36"
"","5","Corsa","17 - 19","13:46","1:31:49","2.50","5:30","5:31","166","170","9","10","169","258","50.3% S / 49.7% D","1.08","10.4","9.5","332","330","4.71","440","6.29","167","18.0","5:17","175","13:45","5:30"
"","","Corsa","17","5:27.4","1:23:31","1.00","5:27","5:30","166","170","3","4","170","257","50.1% S / 49.9% D","1.08","10.4","9.4","331","326","4.66","440","6.29","66","18.0","5:17","175","5:27.4","5:27"
"","","Corsa","18","5:33.5","1:29:04","1.00","5:33","5:32","166","170","4","3","169","260","50.4% S / 49.6% D","1.07","10.3","9.4","336","334","4.77","407","5.81","67","18.0","5:27","172","5:33","5:33"
"","","Corsa","19","2:44.9","1:31:49","0.50","5:30","5:30","168","170","2","2","169","256","50.3% S / 49.7% D","1.09","10.7","9.6","328","332","4.74","407","5.81","34","18.0","5:22","171","2:44.9","5:30"
"","6","Corsa","20 - 23","13:09","1:44:58","2.52","5:13","5:14","170","173","8","10","170","253","50.3% S / 49.8% D","1.13","10.7","9.3","362","358","5.11","430","6.14","166","18.0","4:56","177","13:08","5:12"
"","","Corsa","20","5:13.0","1:37:02","1.00","5:13","5:09","171","173","3","1","171","252","50.3% S / 49.8% D","1.12","10.6","9.2","384","381","5.44","419","5.99","66","18.0","5:00","177","5:13","5:13"
"","","Corsa","21","5:15.2","1:42:17","1.00","5:15","5:21","170","173","3","8","169","254","50.3% S / 49.7% D","1.12","10.7","9.4","341","337","4.81","430","6.14","66","18.0","5:01","173","5:15","5:15"
"","","Corsa","22","2:33.7","1:44:51","0.50","5:07","5:08","170","172","0","1","170","253","50.2% S / 49.8% D","1.15","10.8","9.1","349","354","5.06","419","5.99","32","19.0","4:56","172","2:33.7","5:07"
"","","Corsa","23","0:06.9","1:44:58","0.02","4:57","4:56","171","172","1","0","169","260","49.9% S / 50.1% D","1.18","10.0","8.4","401","393","5.61","414","5.91","2","19.0","4:58","169","0:06","4:18"
"","Riepilogo","--","--","1:44:58","1:44:58","19.02","5:31","5:31","165","174","44","46","169","260","50.2% S / 49.8% D","1.07","10.3","9.4","337","333","4.76","440","6.29","1,290","17.8","4:56","179","1:44:53","5:31"
