"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Riposo","25","1:00","45:07","0.09","11:36","10:28","170","182","1","1","112","399","51.3% S / 48.7% D","0.89","6.7","7.6","302","122","Nessun peso","471","Nessun peso","13","23.0","4:01","167","0:58","11:13"
"","11","Corsa","26","1:31.2","46:38","0.40","3:48","3:50","174","182","2","0","183","229","51.5% S / 48.5% D","1.42","10.5","7.5","427","447","Nessun peso","511","Nessun peso","21","23.0","3:26","188","1:31","3:47"
"","","Riposo","27","1:00","47:38","0.08","12:00","11:10","171","182","0","0","108","496","48.7% S / 51.3% D","0.82","6.3","7.6","296","113","Nessun peso","510","Nessun peso","13","23.0","3:43","172","0:58","11:36"
"","12","Corsa","28","1:36.1","49:14","0.40","4:00","3:58","174","182","2","1","180","232","51.6% S / 48.4% D","1.39","10.5","7.5","406","430","Nessun peso","485","Nessun peso","22","23.0","3:35","185","1:36","4:00"
"","","Riposo","29","1:00","50:14","0.08","13:17","10:58","171","182","0","0","105","517","51.8% S / 48.2% D","0.83","5.9","7.5","301","114","Nessun peso","477","Nessun peso","13","23.0","4:06","170","0:58","12:50"
"","","Defaticamento","30 - 34","24:32","1:14:47","4.03","6:05","6:00","163","180","35","20","159","280","51.1% S / 48.9% D","1.02","10.5","10.2","305","289","Nessun peso","477","Nessun peso","284","27.0","3:32","183","24:32","6:05"
"","","Defaticamento","30","6:11.2","56:25","1.00","6:11","6:22","161","180","3","14","148","309","51.0% S / 49.0% D","1.03","9.6","9.4","319","259","Nessun peso","477","Nessun peso","69","24.0","3:32","183","6:11.2","6:11"
"","","Defaticamento","31","5:58.0","1:02:23","1.00","5:58","5:58","163","167","3","5","164","270","51.1% S / 48.9% D","1.03","11.0","10.4","291","289","Nessun peso","336","Nessun peso","70","28.0","5:21","167","5:58.0","5:58"
"","","Defaticamento","32","6:12.8","1:08:36","1.00","6:13","6:00","164","166","13","1","163","275","51.2% S / 48.8% D","1.00","10.6","10.5","294","294","Nessun peso","360","Nessun peso","73","30.0","5:29","167","6:12.8","6:13"
"","","Defaticamento","33","5:58.1","1:14:34","1.00","5:58","5:42","164","168","14","0","163","272","51.0% S / 49.0% D","1.04","11.0","10.4","312","312","Nessun peso","450","Nessun peso","71","28.0","5:32","166","5:58","5:58"
"","","Defaticamento","34","0:12.4","1:14:47","0.03","7:01","5:54","169","169","2","0","160","280","50.8% S / 49.2% D","0.96","10.9","11.1","371","313","Nessun peso","337","Nessun peso","3","28.0","6:06","160","0:11","6:14"
"","Riepilogo","--","--","1:14:47","1:14:47","13.03","5:44","5:41","160","182","75","76","158","273","51.0% S / 49.0% D","1.09","10.0","9.2","335","297","Nessun peso","524","Nessun peso","896","25.1","3:19","190","1:14:30","5:43"
