"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Corsa","9","4:57.3","46:17","1.00","4:57","4:57","158","161","1","1","174","249","51.0% S / 49.0% D","1.16","10.2","8.6","338","337","Nessun peso","362","Nessun peso","63","22.0","4:50","179","4:57.3","4:57"
"","","Corsa","10","4:56.0","51:13","1.00","4:56","4:54","158","161","2","0","173","250","50.9% S / 49.1% D","1.17","10.3","8.6","345","344","Nessun peso","373","Nessun peso","63","22.0","4:48","178","4:56","4:56"
"","","Corsa","11","4:54.8","56:08","1.00","4:55","4:56","159","160","0","2","173","248","51.2% S / 48.8% D","1.17","10.4","8.7","331","331","Nessun peso","371","Nessun peso","62","22.0","4:40","177","4:54.8","4:55"
"","","Corsa","12","4:58.4","1:01:07","1.00","4:58","4:59","159","162","2","2","173","249","51.1% S / 48.9% D","1.16","10.4","8.8","328","328","Nessun peso","363","Nessun peso","63","23.0","4:55","177","4:58","4:58"
"","","Corsa","13","5:02.9","1:06:10","1.00","5:03","5:00","159","162","3","2","173","249","50.7% S / 49.3% D","1.15","10.4","8.8","337","337","Nessun peso","372","Nessun peso","64","24.0","4:47","177","5:02.9","5:03"
"","","Corsa","14","5:01.2","1:11:11","1.00","5:01","5:01","158","161","2","1","172","250","50.4% S / 49.6% D","1.16","10.3","8.6","336","334","Nessun peso","371","Nessun peso","63","24.0","4:56","176","5:01","5:01"
"","","Corsa","15","2:32.6","1:13:43","0.50","5:05","5:07","159","163","0","2","170","253","50.9% S / 49.1% D","1.16","10.7","8.9","330","329","Nessun peso","360","Nessun peso","32","24.0","4:55","173","2:32.6","5:05"
"","3","Corsa","16 - 24","36:44","1:50:28","7.20","5:06","5:04","161","170","46","29","171","251","50.7% S / 49.3% D","1.15","10.5","8.9","332","330","Nessun peso","434","Nessun peso","455","26.0","4:36","177","36:43","5:06"
"","","Corsa","16","4:59.9","1:18:43","1.00","5:00","5:01","159","162","7","6","172","251","50.8% S / 49.2% D","1.16","10.3","8.6","327","326","Nessun peso","390","Nessun peso","63","25.0","4:44","176","4:59","4:59"
"","","Corsa","17","5:01.3","1:23:45","1.00","5:01","5:02","159","162","0","2","172","250","50.7% S / 49.3% D","1.16","10.5","8.8","325","324","Nessun peso","414","Nessun peso","63","25.0","4:54","176","5:01.3","5:01"
"","","Corsa","18","5:11.8","1:28:56","1.00","5:12","5:06","159","163","7","2","171","252","50.7% S / 49.3% D","1.13","10.4","8.9","334","335","Nessun peso","421","Nessun peso","63","25.0","4:59","176","5:11.8","5:12"
"","","Corsa","19","5:01.0","1:33:57","1.00","5:01","4:58","161","164","3","2","172","250","50.7% S / 49.3% D","1.16","10.6","8.9","337","336","Nessun peso","380","Nessun peso","63","26.0","4:44","176","5:01","5:01"
"","","Corsa","20","5:08.9","1:39:06","1.00","5:09","5:15","160","165","4","11","171","250","50.4% S / 49.6% D","1.14","10.6","9.0","312","312","Nessun peso","415","Nessun peso","62","27.0","5:03","175","5:08.9","5:09"
"","","Corsa","21","5:11.0","1:44:17","1.00","5:11","5:09","162","164","5","3","170","253","50.6% S / 49.4% D","1.14","10.5","9.0","328","325","Nessun peso","404","Nessun peso","64","29.0","4:36","177","5:10","5:10"
"","","Corsa","22","5:09.3","1:49:27","1.00","5:09","5:01","164","168","16","1","170","253","50.7% S / 49.3% D","1.13","10.6","9.1","346","346","Nessun peso","410","Nessun peso","65","28.0","4:57","176","5:09.3","5:09"
"","","Corsa","23","0:29.4","1:49:56","0.10","4:54","4:51","167","168","1","0","174","244","50.5% S / 49.5% D","1.18","10.6","8.8","350","346","Nessun peso","360","Nessun peso","6","28.0","4:51","175","0:29","4:50"
"","","Corsa","24","0:31.8","1:50:28","0.10","5:10","4:42","169","170","4","2","169","253","50.9% S / 49.1% D","1.18","10.8","8.9","371","387","Nessun peso","434","Nessun peso","7","28.0","4:50","173","0:31","5:01"
"","Riepilogo","--","--","1:50:28","1:50:28","21.20","5:13","5:12","155","170","78","69","170","255","50.8% S / 49.2% D","1.13","10.6","9.1","327","326","Nessun peso","435","Nessun peso","1,349","24.4","4:36","179","1:50:22","5:12"
