"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Corsa","8","2:38.0","29:52","0.60","4:23","4:18","172","173","5","0","180","243","50.7% S / 49.3% D","1.27","9.7","7.4","390","391","5.67","411","5.96","36","15.0","4:16","186","2:38.0","4:23"
"","","Riposo","9","2:00","31:52","0.16","12:14","11:18","136","171","3","0","110","487","50.7% S / 49.3% D","0.81","6.1","7.4","227","109","1.58","421","6.10","15","15.0","4:23","173","1:58","12:02"
"","3","Corsa","10 - 11","6:52.9","38:45","1.60","4:18","4:16","166","173","10","0","182","240","51.0% S / 49.0% D","1.28","9.5","7.3","387","391","5.67","466","6.75","93","14.0","3:56","190","6:52.9","4:18"
"","","Corsa","10","4:15.5","36:07","1.00","4:15","4:14","163","173","6","0","183","238","51.0% S / 49.0% D","1.27","9.4","7.3","387","394","5.71","466","6.75","57","15.0","3:56","190","4:15.5","4:16"
"","","Corsa","11","2:37.4","38:45","0.60","4:22","4:20","171","173","3","0","180","243","51.0% S / 49.0% D","1.28","9.7","7.3","387","385","5.58","418","6.06","36","14.0","4:19","182","2:37.4","4:22"
"","","Riposo","12","2:00","40:45","0.17","11:27","11:01","137","171","2","0","111","366","50.5% S / 49.5% D","0.81","6.3","7.6","224","115","1.67","382","5.54","15","14.0","4:22","175","1:58","11:16"
"","4","Corsa","13 - 14","6:58.7","47:43","1.60","4:22","4:20","167","172","8","3","180","243","51.0% S / 49.0% D","1.26","9.5","7.4","383","388","5.62","446","6.46","95","14.0","4:02","186","6:58.7","4:22"
"","","Corsa","13","4:18.8","45:03","1.00","4:19","4:18","164","172","3","2","181","243","51.0% S / 49.0% D","1.26","9.4","7.3","388","392","5.68","446","6.46","59","14.0","4:02","186","4:18.8","4:19"
"","","Corsa","14","2:40.0","47:43","0.60","4:27","4:24","170","172","4","1","179","243","51.0% S / 49.0% D","1.26","9.7","7.5","375","380","5.51","428","6.20","36","14.0","4:25","182","2:40.0","4:27"
"","","Riposo","15","2:00","49:43","0.17","11:38","10:37","134","170","4","0","111","461","51.0% S / 49.0% D","0.81","6.1","7.3","242","128","1.86","435","6.30","14","14.0","4:27","175","1:58","11:27"
"","5","Corsa","16 - 17","6:43.0","56:26","1.60","4:12","4:12","170","174","6","0","190","226","51.2% S / 48.8% D","1.25","8.8","6.9","393","396","5.74","485","7.03","92","14.0","3:49","194","6:43.0","4:12"
"","","Corsa","16","4:09.3","53:53","1.00","4:09","4:09","167","174","5","0","190","226","51.2% S / 48.8% D","1.25","8.7","6.9","394","401","5.81","485","7.03","57","14.0","3:49","194","4:09.3","4:09"
"","","Corsa","17","2:33.7","56:26","0.60","4:16","4:17","174","174","1","0","190","226","51.2% S / 48.8% D","1.23","8.8","6.8","391","388","5.62","459","6.65","35","14.0","4:12","192","2:33.7","4:16"
"","","Riposo","18","2:00","58:26","0.17","11:46","11:24","139","174","0","0","110","428","51.6% S / 48.4% D","0.81","6.0","7.3","227","108","1.57","432","6.26","14","14.0","4:15","188","1:58","11:34"
"","","Defaticamento","19 - 21","14:20","1:12:47","2.26","6:20","6:13","147","153","19","6","165","280","50.7% S / 49.3% D","0.96","9.7","9.9","286","286","4.14","360","5.22","152","14.0","5:39","172","14:20","6:20"
"","","Defaticamento","19","6:15.1","1:04:42","1.00","6:15","6:12","145","151","5","4","164","279","50.6% S / 49.4% D","0.97","9.8","10.0","281","282","4.09","360","5.22","67","14.0","5:39","168","6:15.1","6:15"
"","","Defaticamento","20","6:24.0","1:11:06","1.00","6:24","6:12","148","153","12","2","166","279","50.7% S / 49.3% D","0.95","9.7","9.9","291","290","4.20","348","5.04","68","14.0","5:51","172","6:24.0","6:24"
"","","Defaticamento","21","1:41.3","1:12:47","0.26","6:25","6:18","149","152","3","0","165","282","50.5% S / 49.5% D","0.94","9.5","9.8","286","286","4.14","331","4.80","17","13.0","6:20","168","1:40","6:20"
"","Riepilogo","--","--","1:12:47","1:12:47","13.25","5:30","5:27","153","174","78","79","165","260","50.9% S / 49.1% D","1.08","9.0","8.3","338","304","4.41","485","7.03","837","15.8","3:42","194","1:12:40","5:29"
