"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","5","Corsa","13","1:47.2","31:48","0.40","4:28","4:35","170","178","0","2","184","223","51.2% S / 48.8% D","1.20","10.8","9.1","384","404","Nessun peso","450","Nessun peso","23","19.0","4:06","187","1:47","4:27"
"","","Riposo","14","1:00","32:48","0.08","12:15","11:35","151","178","0","2","109","389","50.4% S / 49.6% D","0.80","6.1","8.3","268","113","Nessun peso","398","Nessun peso","8","21.0","4:41","166","0:58","11:51"
"","6","Corsa","15","1:48.7","34:37","0.40","4:32","4:28","166","176","2","0","184","225","50.9% S / 49.1% D","1.21","10.6","8.7","403","423","Nessun peso","505","Nessun peso","25","22.0","4:04","187","1:48.7","4:32"
"","","Riposo","16","1:00","35:37","0.07","13:21","11:52","163","176","0","0","107","473","50.2% S / 49.8% D","0.81","5.9","8.1","270","111","Nessun peso","416","Nessun peso","11","22.0","4:36","166","0:58","12:54"
"","7","Corsa","17","1:48.2","37:25","0.40","4:30","4:31","169","177","1","0","184","224","50.9% S / 49.1% D","1.20","10.8","9.0","404","424","Nessun peso","489","Nessun peso","23","21.0","4:05","187","1:48","4:30"
"","","Riposo","18","1:00","38:25","0.08","12:38","11:46","164","178","0","2","112","386","50.1% S / 49.9% D","0.80","6.3","8.3","283","113","Nessun peso","419","Nessun peso","12","21.0","4:44","175","0:58","12:12"
"","8","Corsa","19","1:51.4","40:16","0.40","4:39","4:41","169","176","2","0","176","237","50.6% S / 49.4% D","1.20","11.5","9.5","394","414","Nessun peso","481","Nessun peso","24","22.0","4:22","181","1:51","4:38"
"","","Riposo","20","1:00","41:16","0.08","12:27","11:10","164","176","1","1","107","440","50.8% S / 49.2% D","0.84","6.3","7.5","275","119","Nessun peso","408","Nessun peso","11","22.0","4:44","165","0:58","12:02"
"","9","Corsa","21","1:49.6","43:06","0.40","4:34","4:47","169","177","0","1","176","233","50.9% S / 49.1% D","1.21","11.6","9.6","385","401","Nessun peso","463","Nessun peso","24","22.0","4:27","184","1:49.6","4:34"
"","","Riposo","22","1:00","44:06","0.08","12:21","11:04","163","177","0","1","110","491","51.4% S / 48.6% D","0.83","6.0","7.4","271","119","Nessun peso","378","Nessun peso","11","23.0","4:41","163","0:58","11:56"
"","10","Corsa","23","1:50.9","45:57","0.40","4:37","4:38","168","177","2","0","175","235","51.0% S / 49.0% D","1.22","11.7","9.6","398","414","Nessun peso","477","Nessun peso","24","23.0","4:18","179","1:50.9","4:37"
"","","Riposo","24","1:00","46:57","0.08","12:13","11:46","157","176","0","1","109","470","50.2% S / 49.8% D","0.81","6.1","7.5","271","110","Nessun peso","397","Nessun peso","9","23.0","4:47","173","0:57","11:36"
"","11","Corsa","25","1:46.9","48:44","0.40","4:27","4:27","165","175","0","1","184","223","51.0% S / 49.0% D","1.22","10.7","8.7","396","415","Nessun peso","451","Nessun peso","24","24.0","4:15","188","1:46.9","4:27"
"","","Riposo","26","1:00","49:44","0.07","14:07","12:19","158","175","0","1","105","465","50.3% S / 49.7% D","0.79","6.0","7.5","263","99","Nessun peso","402","Nessun peso","10","25.0","4:37","163","0:58","13:38"
"","12","Corsa","27","1:43.2","51:27","0.40","4:18","4:24","167","177","1","0","184","220","51.1% S / 48.9% D","1.25","11.0","9.2","417","433","Nessun peso","528","Nessun peso","23","25.0","3:59","203","1:40","4:10"
"","","Riposo","28","1:00","52:27","0.07","14:10","12:31","160","177","2","1","76","512","53.3% S / 46.7% D","0.71","4.7","6.6","267","70","Nessun peso","457","Nessun peso","11","25.0","4:24","172","0:58","13:42"
"","","Defaticamento","29 - 32","18:30","1:10:57","3.15","5:53","5:53","162","168","9","5","167","258","51.0% S / 49.0% D","1.02","11.1","10.8","330","336","Nessun peso","404","Nessun peso","221","23.0","5:12","180","18:29","5:52"
"","","Defaticamento","29","5:55.2","58:22","1.00","5:55","6:00","159","167","1","5","166","261","51.0% S / 49.0% D","1.01","11.2","10.9","322","325","Nessun peso","366","Nessun peso","69","24.0","5:36","180","5:55.2","5:55"
"","","Defaticamento","30","5:54.3","1:04:16","1.00","5:54","5:51","165","168","0","0","167","258","50.9% S / 49.1% D","1.02","11.2","10.8","333","338","Nessun peso","404","Nessun peso","72","23.0","5:28","169","5:54.3","5:54"
"","","Defaticamento","31","5:49.6","1:10:06","1.00","5:50","5:50","163","168","6","0","167","257","51.1% S / 48.9% D","1.02","11.1","10.6","333","343","Nessun peso","383","Nessun peso","69","23.0","5:12","171","5:48","5:48"
"","","Defaticamento","32","0:51.4","1:10:57","0.15","5:44","5:32","166","167","1","0","169","257","50.8% S / 49.2% D","1.05","10.8","10.1","347","353","Nessun peso","377","Nessun peso","11","23.0","5:36","171","0:50","5:35"
"","Riepilogo","--","--","1:10:57","1:10:57","12.03","5:54","5:52","161","179","39","31","160","260","51.0% S / 49.0% D","1.04","10.1","9.5","351","318","Nessun peso","528","Nessun peso","855","21.8","3:50","203","1:10:38","5:52"
