"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","","Recupero","12","0:57.5","36:24","0.15","6:23","5:57","165","170","0","1","174","257","49.9% S / 50.1% D","0.99","8.8","8.7","317","280","4.06","384","5.57","12","18.0","4:29","185","0:57","6:20"
"","5","Corsa","13","1:44.8","38:09","0.40","4:22","4:37","166","169","0","0","190","228","51.3% S / 48.7% D","1.15","8.6","7.3","356","366","5.30","400","5.80","24","18.0","4:25","192","1:44","4:20"
"","","Recupero","14","0:58.3","39:07","0.15","6:29","5:42","165","169","0","1","174","261","50.6% S / 49.4% D","0.95","8.8","9.0","328","291","4.22","394","5.71","13","19.0","4:25","190","0:57","6:20"
"","6","Corsa","15","1:45.4","40:53","0.40","4:24","4:31","166","170","2","0","187","230","51.3% S / 48.7% D","1.16","9.0","7.6","373","384","5.57","415","6.01","24","19.0","4:21","190","1:44","4:20"
"","","Recupero","16","0:57.9","41:50","0.15","6:26","5:43","165","170","0","0","172","264","50.9% S / 49.1% D","1.02","9.2","8.8","333","294","4.26","435","6.30","13","19.0","4:27","179","0:57","6:20"
"","7","Corsa","17","1:44.9","43:35","0.40","4:22","4:34","164","168","0","4","188","229","50.8% S / 49.2% D","1.19","8.8","7.3","357","365","5.29","493","7.14","24","19.0","3:29","195","1:44","4:20"
"","","Recupero","18","0:53.1","44:28","0.15","5:54","5:27","165","168","0","0","177","247","49.5% S / 50.5% D","1.06","8.7","8.0","331","305","4.42","400","5.80","12","19.0","4:17","192","0:52","5:47"
"","8","Corsa","19","1:45.5","46:14","0.40","4:24","4:33","166","169","0","0","188","229","50.9% S / 49.1% D","1.16","8.9","7.5","365","374","5.42","413","5.99","25","19.0","4:21","190","1:45","4:23"
"","","Recupero","20","0:56.0","47:10","0.15","6:13","5:37","165","170","2","0","174","263","50.1% S / 49.9% D","1.02","8.8","8.4","334","302","4.38","385","5.58","12","19.0","4:29","184","0:55","6:07"
"","9","Corsa","21","1:44.4","48:54","0.40","4:21","4:25","167","171","2","0","188","229","51.0% S / 49.0% D","1.18","8.9","7.3","375","385","5.58","428","6.20","24","19.0","4:04","194","1:43","4:18"
"","","Recupero","22","0:57.0","49:51","0.15","6:20","5:42","164","171","0","0","175","256","49.7% S / 50.3% D","0.99","8.8","8.6","333","292","4.23","411","5.96","12","19.0","4:25","185","0:56","6:13"
"","10","Corsa","23","1:44.7","51:36","0.40","4:22","4:33","166","170","0","1","187","227","50.8% S / 49.2% D","1.18","9.1","7.5","355","365","5.29","420","6.09","24","20.0","4:17","192","1:44","4:20"
"","","Recupero","24","0:56.7","52:33","0.15","6:18","5:28","165","169","1","0","174","262","50.6% S / 49.4% D","1.02","8.8","8.4","340","311","4.51","401","5.81","12","20.0","4:22","186","0:56","6:13"
"","","Defaticamento","25 - 29","24:14","1:16:46","3.58","6:46","6:41","143","158","34","19","171","264","48.9% S / 51.1% D","0.87","8.5","9.7","262","258","3.74","381","5.52","241","22.0","5:51","176","24:12","6:45"
"","","Defaticamento","25","6:37.8","59:10","1.00","6:38","6:36","146","158","8","0","173","261","49.0% S / 51.0% D","0.87","8.5","9.6","259","258","3.74","330","4.78","67","21.0","6:13","176","6:37","6:37"
"","","Defaticamento","26","6:41.7","1:05:52","1.00","6:42","6:41","141","146","9","11","172","259","48.3% S / 51.7% D","0.87","8.5","9.6","259","254","3.68","366","5.30","65","23.0","6:29","175","6:41.7","6:42"
"","","Defaticamento","27","6:52.4","1:12:44","1.00","6:52","6:38","142","148","15","4","169","267","48.6% S / 51.4% D","0.88","8.5","9.6","271","264","3.83","381","5.52","70","24.0","5:51","176","6:52","6:52"
"","","Defaticamento","28","3:26.4","1:16:11","0.50","6:53","6:49","142","146","3","1","169","274","49.9% S / 50.1% D","0.87","8.9","10.0","259","256","3.71","313","4.54","34","23.0","6:34","173","3:26.4","6:53"
"","","Defaticamento","29","0:35.3","1:16:46","0.08","6:59","7:30","142","146","0","2","168","285","50.5% S / 49.5% D","0.84","8.7","10.2","232","236","3.42","291","4.22","5","23.0","7:10","169","0:34","6:43"
"","Riepilogo","--","--","1:16:46","1:16:46","13.08","5:52","5:51","149","171","56","55","176","257","50.0% S / 50.0% D","0.97","8.6","8.8","302","288","4.17","493","7.14","887","21.4","3:29","198","1:16:31","5:51"
