"","Intervallo","Tipo di fase","Lap","Tempo","Tempo cumulato","Distanza","Passo medio","PRP medio","FC Media","FC max","Ascesa totale","Discesa totale","Cadenza di corsa media","Tempo medio di contatto con il suolo","Media bilanciamento TCS","Lunghezza media passo","Oscillazione verticale media","Rapporto verticale medio","Normalized Power® (NP®)","Potenza media","W/kg medio","Potenza max","W/kg massimo","Calorie","Temperatura med","Passo migliore","Cadenza di corsa max","Tempo in movimento","Passo medio in movimento"
"","7","Corsa","17","1:44.9","45:05","0.40","4:22","4:24","169","175","2","0","185","225","48.4% S / 51.6% D","1.21","9.1","7.3","384","393","5.70","420","6.09","25","23.0","4:19","186","1:44","4:20"
"","","Recupero","18","1:58.5","47:04","0.30","6:35","6:29","159","174","0","5","171","259","48.4% S / 51.6% D","0.94","8.9","9.3","283","254","3.68","391","5.67","23","23.0","4:27","173","1:57","6:30"
"","8","Corsa","19","1:44.1","48:48","0.40","4:20","4:34","166","173","1","0","184","225","48.7% S / 51.3% D","1.19","9.3","7.7","357","367","5.32","426","6.17","25","23.0","4:23","186","1:44","4:20"
"","","Recupero","20","1:58.6","50:47","0.30","6:35","6:27","161","172","2","5","171","251","47.9% S / 52.1% D","0.93","9.1","9.5","283","259","3.75","403","5.84","24","23.0","4:25","180","1:57","6:30"
"","9","Corsa","21","1:43.5","52:30","0.40","4:19","4:27","169","173","2","0","185","221","48.6% S / 51.4% D","1.20","9.1","7.4","376","384","5.57","444","6.43","25","23.0","4:21","188","1:43","4:18"
"","","Recupero","22","1:55.9","54:26","0.30","6:27","6:18","161","173","0","3","171","252","48.6% S / 51.4% D","0.96","9.1","9.3","287","263","3.81","420","6.09","24","23.0","4:21","184","1:55","6:23"
"","10","Corsa","23","1:44.2","56:10","0.40","4:20","4:20","169","174","3","0","185","221","49.0% S / 51.0% D","1.22","9.2","7.4","375","385","5.58","405","5.87","25","23.0","4:14","188","1:43","4:18"
"","","Recupero","24","1:55.1","58:05","0.30","6:24","6:03","163","173","2","4","171","250","48.1% S / 51.9% D","0.95","9.3","9.6","295","279","4.04","401","5.81","24","23.0","4:21","178","1:54","6:20"
"","11","Corsa","25","1:44.6","59:50","0.40","4:21","4:21","171","175","4","0","185","220","48.7% S / 51.3% D","1.21","9.1","7.3","384","390","5.65","431","6.25","25","23.0","4:18","187","1:43","4:18"
"","","Recupero","26","1:55.8","1:01:46","0.30","6:26","6:11","162","175","0","2","170","254","47.7% S / 52.3% D","0.95","9.1","9.4","291","269","3.90","402","5.83","25","23.0","4:25","181","1:55","6:23"
"","12","Corsa","27","1:42.6","1:03:28","0.40","4:17","4:24","170","175","1","0","185","217","48.7% S / 51.3% D","1.23","9.2","7.3","360","369","5.35","392","5.68","25","23.0","4:14","187","1:42","4:15"
"","","Recupero","28","2:06.0","1:05:34","0.30","7:00","6:42","161","175","0","6","172","247","47.5% S / 52.5% D","0.90","8.6","9.3","273","237","3.43","414","6.00","25","23.0","4:18","184","2:05","6:57"
"","","Defaticamento","29 - 33","21:54","1:27:28","3.34","6:33","6:28","154","159","35","21","171","245","46.2% S / 53.8% D","0.90","8.7","9.6","261","257","3.72","353","5.12","240","25.0","5:33","177","21:50","6:32"
"","","Defaticamento","29","6:30.0","1:12:04","1.00","6:30","6:41","153","157","2","8","171","242","45.8% S / 54.2% D","0.90","8.9","9.8","244","244","3.54","280","4.06","70","24.0","6:12","177","6:30.0","6:30"
"","","Defaticamento","30","6:28.8","1:18:33","1.00","6:29","6:29","154","156","9","10","173","238","46.0% S / 54.0% D","0.89","8.7","9.6","256","254","3.68","324","4.70","71","25.0","6:22","177","6:28.8","6:29"
"","","Defaticamento","31","6:44.2","1:25:17","1.00","6:44","6:20","153","158","20","3","167","253","46.7% S / 53.3% D","0.91","8.6","9.4","275","267","3.87","353","5.12","74","25.0","5:33","177","6:41","6:41"
"","","Defaticamento","32","1:53.3","1:27:11","0.30","6:18","6:12","156","159","3","0","173","248","46.5% S / 53.5% D","0.92","8.7","9.3","274","271","3.93","334","4.84","22","25.0","6:15","176","1:53","6:17"
"","","Defaticamento","33","0:17.8","1:27:28","0.05","6:33","6:13","157","158","1","0","171","276","49.7% S / 50.3% D","0.90","8.5","9.2","273","283","4.10","294","4.26","3","26.0","6:23","171","0:17","6:16"
"","Riepilogo","--","--","1:27:28","1:27:28","15.05","5:49","5:48","156","175","76","75","175","249","48.7% S / 51.3% D","0.98","8.7","8.8","306","289","4.19","451","6.54","1,058","24.1","4:14","191","1:27:19","5:48"
